feature_set_family,feature_columns,scale,beta,ridge_alpha,shrink,coef,feature_set,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff
sat_s2_drop,sat_s2;sat_drop,0.5,1.0,0.0001,1.25,-0.000771849014802;-0.0371295243813;0.0380884813605,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,0.03582609482028862,0.04512699575645102,0.9349977823714505,0.059653146781371014,0.037470587919749054,0.047004662085227085,0.9271518165764745,0.045648387959075
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,5.0,0.5,1.0,0.5,-0.000456646789603;-0.0157678960135;0.0359626320569;-0.00638262256451,hybrid_decay_progress_scale5_beta0.5_ridge1_shrink0.5,0.03582630499095773,0.04488846686979308,0.9356831339667122,0.0719004299057886,0.0370980937915083,0.046515291661990726,0.9286607805035878,0.05648992663281405
sat_s2_drop,sat_s2;sat_drop,0.5,1.0,1e-06,1.25,-0.000772080882079;-0.0371515094913;0.0381106531436,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,0.03582632176342825,0.045127438465777193,0.9349965069827995,0.059653597405954883,0.037470731858534244,0.04700486596275997,0.9271511846331965,0.04564805082600598
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,2.0,1.0,0.5,-6.80504397248e-05;-0.0121484971973;0.0136648783108,mpl_proxy_scale2_beta2_ridge1_shrink0.5,0.035826356279717565,0.04490989965065313,0.9356217008867558,0.06858492088065038,0.03730472177015421,0.04676974760353501,0.9278781415651673,0.05336909681943469
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,0.01,0.25,0.000270736506916;-0.0230080212221;0.0382366012571,mpl_proxy_scale5_beta0.5_ridge0.01_shrink0.25,0.0358285568740003,0.044939140317278345,0.9355378406586256,0.06484708267940542,0.03753403388208456,0.047047445169321106,0.9270191451265744,0.050715393879317894
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,0.01,1.0,3.43013094906e-05;0.00362179233008;-0.00393674052837,sat_s2_tail_scale0.5_beta1_ridge0.01_shrink1,0.03582886718111353,0.04497741283413755,0.9354279952263063,0.05546121554438965,0.037841854610064236,0.0474221944297579,0.9258518789545194,0.04321188299899692
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,0.0001,1.0,3.4736789118e-05;0.00362543070895;-0.00394128334727,sat_s2_tail_scale0.5_beta1_ridge0.0001_shrink1,0.03582919279440164,0.044977833452577325,0.9354267874955282,0.05545731356546124,0.037842399985466964,0.047422849113577435,0.925849831646892,0.043208456611218526
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,1e-06,1.0,3.47411487442e-05;0.00362546713273;-0.00394132882558,sat_s2_tail_scale0.5_beta1_ridge1e-06_shrink1,0.035829196054143725,0.044977837663829665,0.9354267754036115,0.05545727450265536,0.037842405445261316,0.04742285566791408,0.9258498111502239,0.04320842230957345
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,0.01,0.75,-0.000787834057555;-0.0763793966534;0.0778758927321,sat_s2_drop_scale0.5_beta0.5_ridge0.01_shrink0.75,0.03583181087254772,0.045061871804744254,0.9351852598087955,0.05922164818907927,0.03758203503828648,0.04712461442551812,0.926779536064182,0.04554590079459819
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,0.0001,0.25,0.000283945205449;-0.0234563691369;0.0389685181774,mpl_proxy_scale5_beta0.5_ridge0.0001_shrink0.25,0.035832178264709864,0.04494296140738023,0.9355268780016123,0.06496920336890932,0.03753315047910639,0.04704616633592072,0.9270231125720337,0.05080965386048231
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,0.5,1e-06,0.25,0.000284079859337;-0.0234609397341;0.038975979563,mpl_proxy_scale5_beta0.5_ridge1e-06_shrink0.25,0.035832215811169126,0.04494300070499419,0.9355267652524347,0.06497044827578291,0.037533141578047005,0.0470461534487834,0.9270231525524664,0.05081061475852611
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,0.0001,0.5,-0.000871326738602;-0.091466368415;0.0930515391682,sat_s2_drop_scale0.5_beta0.5_ridge0.0001_shrink0.5,0.03583643212881855,0.04504389904734613,0.9352369517268952,0.05899946570803394,0.037638115327648755,0.04718739429820494,0.9265843160759881,0.045525254371829416
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,1e-06,0.5,-0.000872327410425;-0.0916471907817;0.0932334241758,sat_s2_drop_scale0.5_beta0.5_ridge1e-06_shrink0.5,0.035836801555577946,0.04504453683789051,0.9352351177137164,0.059000309385651484,0.0376383248385345,0.04718768233057013,0.9265834198129953,0.045524518200368735
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,1.0,0.5,0.000130269858945;0.00482439195199;-0.00545680549442,sat_s2_tail_scale1_beta0.5_ridge1_shrink0.5,0.03584047028960841,0.0449894431830402,0.9353934477684418,0.05657527094580228,0.03783770003318924,0.04741611727160533,0.9258708819125596,0.044167297705608455
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,1.0,1.0,0.75,-0.000705940816889;-0.0072351090193;0.0354766795315;-0.0117247697064,hybrid_decay_progress_scale1_beta1_ridge1_shrink0.75,0.03584082001063593,0.04488985388011608,0.935679159247076,0.07588473898546955,0.03688427816809921,0.04624664403391915,0.9294824358202523,0.06080058631211305
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,1.0,0.01,1.0,-0.000130795220418;-0.00966115323118;0.0196396766959,mpl_proxy_scale1_beta1_ridge0.01_shrink1,0.03584165360822507,0.04493230576943868,0.9355574465614905,0.06951669461037246,0.037290209707066875,0.04674947641655683,0.9279406468776636,0.05508216695050461
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,0.01,1.25,3.43013094906e-05;0.00362179233008;-0.00393674052837,sat_s2_tail_scale0.5_beta1_ridge0.01_shrink1.25,0.03584320389216389,0.04499684349604685,0.9353721917582752,0.054740073028877845,0.037873617152636124,0.04746107319940995,0.9257302494318844,0.042597441687518334
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,0.0001,1.25,3.4736789118e-05;0.00362543070895;-0.00394128334727,sat_s2_tail_scale0.5_beta1_ridge0.0001_shrink1.25,0.03584362312201164,0.044997382025162146,0.9353706447980016,0.05473519422938011,0.037874301477749256,0.047461897756849926,0.9257276687819649,0.04259315771293615
sat_s2_tail,sat_s2;sat_tail,0.5,1.0,1e-06,1.25,3.47411487442e-05;0.00362546713273;-0.00394132882558,sat_s2_tail_scale0.5_beta1_ridge1e-06_shrink1.25,0.035843627318956704,0.044997387417054766,0.935370629309342,0.05473514538759128,0.03787430832858018,0.04746190601194264,0.9257276429454492,0.04259311482596351
sat_s2_tail,sat_s2;sat_tail,0.5,2.0,1.0,0.25,0.000305692590093;0.00329345411211;-0.00386531516609,sat_s2_tail_scale0.5_beta2_ridge1_shrink0.25,0.03584413193720452,0.04499267043083527,0.9353841785347397,0.05712415525253567,0.037832122893881964,0.04740881577419966,0.9258937100950999,0.04463017245863199
sat_s2_tail,sat_s2;sat_tail,0.5,2.0,0.01,0.25,0.000332261859848;0.0034138066713;-0.0040209362932,sat_s2_tail_scale0.5_beta2_ridge0.01_shrink0.25,0.03584891616124591,0.04499884094848958,0.9353664538518514,0.05707007956937726,0.03784025805638035,0.04741855898238629,0.9258632471023891,0.044583282401945645
sat_s2_tail,sat_s2;sat_tail,0.5,2.0,0.0001,0.25,0.000332538013655;0.00341505728548;-0.00402255355112,sat_s2_tail_scale0.5_beta2_ridge0.0001_shrink0.25,0.035848965950673085,0.04499890517222254,0.9353662693577407,0.05706951761370771,0.037840342644325155,0.04741866030227675,0.9258629302840011,0.044582795121599794
sat_s2_tail,sat_s2;sat_tail,0.5,2.0,1e-06,0.25,0.00033254077628;0.00341506979652;-0.00402256973005,sat_s2_tail_scale0.5_beta2_ridge1e-06_shrink0.25,0.0358489664487633,0.04499890581472195,0.9353662675120454,0.05706951199194821,0.0378403434905373,0.047418661315879886,0.9258629271145499,0.04458279024688583
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,1.0,0.0001,1.0,-0.000124628818302;-0.00988914594115;0.0200798621556,mpl_proxy_scale1_beta1_ridge0.0001_shrink1,0.035852583802369706,0.04494464112824257,0.9355220586097226,0.06975763981206917,0.03729123045214695,0.04675045534243605,0.9279376290255046,0.05528344725572909
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,1.0,1e-06,1.0,-0.000124565742537;-0.00989147804719;0.0200843647484,mpl_proxy_scale1_beta1_ridge1e-06_shrink1,0.0358526966988915,0.04494476838391482,0.9355216934851966,0.06976010429284374,0.03729124171480713,0.046750465899650394,0.92793759647917,0.055285506044563615
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,1.0,1.0,1.25,-0.000174487468253;-0.00752746864967;0.0115298121619,mpl_proxy_scale2_beta1_ridge1_shrink1.25,0.03585645956581794,0.044926388017481216,0.9355744200921067,0.07198024424087146,0.03711924658712302,0.04654001761397212,0.9285849173250357,0.05669428204461058
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,0.5,0.01,0.75,-5.94927491129e-05;-0.0147133215917;0.0349789154665,mpl_proxy_scale2_beta0.5_ridge0.01_shrink0.75,0.03586404254750906,0.04496452484904797,0.9354649953003928,0.0686793098327616,0.03737150567295699,0.04684818424058771,0.9276360303739415,0.05423605341415838
sat_s2_drop,sat_s2;sat_drop,2.0,2.0,0.01,1.0,0.000836682523061;0.0262258159343;-0.0270215871438,sat_s2_drop_scale2_beta2_ridge0.01_shrink1,0.03586520650930268,0.04499152729550788,0.9353874619001933,0.05807238243050428,0.03771365233407854,0.0472798741396686,0.9262962677928971,0.045918121128220246
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,0.01,1.0,-0.000787834057555;-0.0763793966534;0.0778758927321,sat_s2_drop_scale0.5_beta0.5_ridge0.01_shrink1,0.035866226100814066,0.04515307613593971,0.9349226268085873,0.059514190432999214,0.03755059951244202,0.04709590468240246,0.9268687251383894,0.045505123199037545
sat_s2_tail,sat_s2;sat_tail,1.0,1.0,1.0,0.25,0.000427683597361;0.00410469051823;-0.00495652974213,sat_s2_tail_scale1_beta1_ridge1_shrink0.25,0.03586664018938193,0.045021588734522194,0.9353010903148217,0.05694579722724402,0.03786791418598474,0.04745160675306969,0.9257598737300667,0.04448667434707243
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,0.01,0.5,0.000202349334637;0.00547245487001;-0.00628210541108,sat_s2_tail_scale1_beta0.5_ridge0.01_shrink0.5,0.035866790992094194,0.04502358681796992,0.9352953474393353,0.0562698055504085,0.03788228657777135,0.04746959047105204,0.9257035904308072,0.043901318477290285
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,0.0001,0.5,0.000203175944402;0.0054798797381;-0.00629156458495,sat_s2_tail_scale1_beta0.5_ridge0.0001_shrink0.5,0.0358670963127693,0.04502398137874635,0.9352942133657698,0.056266304755958174,0.03788279959603396,0.04747020546253003,0.925701665326577,0.043898270270926076
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,1e-06,0.5,0.000203184222626;0.00547995409499;-0.00629165931492,sat_s2_tail_scale1_beta0.5_ridge1e-06_shrink0.5,0.03586709937045361,0.045023985330486564,0.9352942020073576,0.056266269696882976,0.03788280473373543,0.04747021162166988,0.9257016460465315,0.043898239744348366
sat_s2_drop,sat_s2;sat_drop,2.0,2.0,0.0001,1.0,0.000844001344023;0.0263770913064;-0.0271790349506,sat_s2_drop_scale2_beta2_ridge0.0001_shrink1,0.03586857719978074,0.04499578662115274,0.9353752276470415,0.05806793717704162,0.03771715231237073,0.047284267186433554,0.9262825706758658,0.04591667691348844
sat_s2_drop,sat_s2;sat_drop,2.0,2.0,1e-06,1.0,0.000844074960917;0.02637861292;-0.0271806186502,sat_s2_drop_scale2_beta2_ridge1e-06_shrink1,0.03586861112293646,0.04499582957502837,0.9353751042627886,0.05806789246416022,0.037717187544637515,0.04728431146806258,0.9262824326033279,0.045916662386792595
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,1.0,0.75,0.000130269858945;0.00482439195199;-0.00545680549442,sat_s2_tail_scale1_beta0.5_ridge1_shrink0.75,0.035870760236229225,0.045029957242708855,0.9352770359137765,0.05569055030127679,0.037898018351174886,0.047488899667928464,0.9256431350629748,0.04341651384189804
sat_s2_tail,sat_s2;sat_tail,1.0,1.0,0.01,0.25,0.000467433839996;0.00429661194757;-0.00520858529407,sat_s2_tail_scale1_beta1_ridge0.01_shrink0.25,0.035873890879124036,0.04503094819539047,0.9352741872279473,0.056868306371729016,0.03788004935476197,0.04746614534105013,0.9257143742399304,0.04442004606776617
sat_s2_tail,sat_s2;sat_tail,1.0,1.0,0.0001,0.25,0.000467851211425;0.00429862658082;-0.00521123144741,sat_s2_tail_scale1_beta1_ridge0.0001_shrink0.25,0.03587396723600004,0.04503104666176347,0.9352739041638216,0.05686749286793846,0.03788017684685048,0.047466298108378206,0.92571389607029,0.044419346603962406
sat_s2_tail,sat_s2;sat_tail,1.0,1.0,1e-06,0.25,0.000467855387225;0.00429864673717;-0.00521125792213,sat_s2_tail_scale1_beta1_ridge1e-06_shrink0.25,0.03587396799995032,0.045031047646939625,0.9352739013317042,0.05686748472884817,0.03788017812240806,0.047466299636827004,0.9257138912861584,0.04441933960584077
sat_s2_drop,sat_s2;sat_drop,5.0,1.0,0.01,0.5,0.00114872508635;0.0311048656263;-0.0323566994047,sat_s2_drop_scale5_beta1_ridge0.01_shrink0.5,0.03587805213849174,0.04501117009844244,0.9353310313461585,0.058243774765394996,0.037782288740738745,0.04735535625748369,0.9260607445474325,0.04585534961814819
sat_s2_drop,sat_s2;sat_drop,5.0,1.0,0.0001,0.5,0.00115962310657;0.0313262795257;-0.0325884701267,sat_s2_drop_scale5_beta1_ridge0.0001_shrink0.5,0.035880055311942806,0.045013627778682924,0.9353239690998247,0.058241052758070566,0.037784521749170574,0.04735812179312278,0.9260521082438306,0.04585466730245624
sat_s2_drop,sat_s2;sat_drop,5.0,1.0,1e-06,0.5,0.00115973287295;0.0313285096364;-0.0325908045528,sat_s2_drop_scale5_beta1_ridge1e-06_shrink0.5,0.03588007553035675,0.0450136525843627,0.9353238978177072,0.05824102534165032,0.03778454430966735,0.047358149694303055,0.926052021110558,0.04585466043009889
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,0.0001,0.75,-0.000871326738602;-0.091466368415;0.0930515391682,sat_s2_drop_scale0.5_beta0.5_ridge0.0001_shrink0.75,0.03588145780653124,0.045151995917368466,0.9349257405254022,0.05932722391039835,0.03761123222756136,0.047165399342119156,0.9266527410623251,0.04545376375973298
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,1e-06,0.75,-0.000872327410425;-0.0916471907817;0.0932334241758,sat_s2_drop_scale0.5_beta0.5_ridge1e-06_shrink0.75,0.03588206163163075,0.04515311483985161,0.9349225152436524,0.05932848927027212,0.03761159345770073,0.04716590530855201,0.9266511673896525,0.045452659472766666
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,0.5,0.0001,0.75,-4.43729260157e-05;-0.0153723948361;0.0364835665113,mpl_proxy_scale2_beta0.5_ridge0.0001_shrink0.75,0.03588275233004648,0.04498561120832844,0.9354044530227164,0.0691098355945381,0.03737241257605562,0.04684910231197752,0.9276331941512703,0.05459029490974876
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,0.5,1e-06,0.75,-4.42151121041e-05;-0.0153792738822;0.0364992712214,mpl_proxy_scale2_beta0.5_ridge1e-06_shrink0.75,0.03588295126305525,0.04498583496062747,0.9354038104422246,0.06911432881496227,0.03737242222567246,0.04684911369521776,0.9276331589843707,0.05459399203761528
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,1.0,0.75,-5.26242067083e-05;-0.0115020858802;0.0137475119926,mpl_proxy_scale5_beta1_ridge1_shrink0.75,0.03588397211350698,0.044957731909837276,0.9354844928599211,0.07095703292408162,0.037215221118310535,0.0466593538416137,0.928218207838286,0.05489361753284072
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,0.5,2.0,1.0,0.5,-0.000628648440143;-0.0109300524238;0.0395934679147;-0.0125780753818,hybrid_decay_progress_scale0.5_beta2_ridge1_shrink0.5,0.03589682470736882,0.04497286477139265,0.9354410534554309,0.07420100987798195,0.03709263615530259,0.04650349124721946,0.9286969718534713,0.05938197714364524
sat_s2_tail,sat_s2;sat_tail,2.0,0.5,1.0,0.25,0.000600352867274;0.00548188669925;-0.00687450154544,sat_s2_tail_scale2_beta0.5_ridge1_shrink0.25,0.03589891261429249,0.04506299533335226,0.935182027713912,0.05673842375349869,0.03791725089512513,0.04751056502757142,0.9255752734907098,0.0443291843959579
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,2.0,1.0,1.0,-0.000137410696865;-0.00814164053217;0.0110155143468,mpl_proxy_scale1_beta2_ridge1_shrink1,0.0358994248987936,0.04498465752513972,0.9354071918110789,0.07171537337829248,0.037205174692384414,0.0466442080940537,0.9282648013875667,0.05658314333809811
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,0.01,0.25,0.000466485049666;-0.0288455126016;0.0340393602468,mpl_proxy_scale5_beta1_ridge0.01_shrink0.25,0.03590185360333173,0.045001870744953314,0.9353577499351289,0.06856552171822772,0.03742243162618239,0.04691197681981569,0.9274388219950719,0.053089440049447933
sat_s2_drop,sat_s2;sat_drop,5.0,2.0,1.0,0.25,0.00121556398574;0.0186067544529;-0.019947716039,sat_s2_drop_scale5_beta2_ridge1_shrink0.25,0.03590234058145763,0.04505197942561294,0.935213714090863,0.05840628462169484,0.03782450050172127,0.047399449259850075,0.925922989419984,0.04576019636905215
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,2.0,2.0,1.0,0.25,-0.000165865676203;-0.026051029802;0.0326926391558;-0.00383625132613,hybrid_decay_progress_scale2_beta2_ridge1_shrink0.25,0.03590242272967191,0.044985698912792436,0.9354042011500312,0.07107393448949262,0.03724148371390813,0.04669019273777414,0.9281232899879067,0.05535927654200368
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,1.0,1.0,0.000130269858945;0.00482439195199;-0.00545680549442,sat_s2_tail_scale1_beta0.5_ridge1_shrink1,0.03590377852434261,0.045073352572201436,0.935152228879402,0.05480553468874483,0.03795944078182232,0.04756304430106504,0.9254107663884747,0.04266551803010232
sat_s2_tail,sat_s2;sat_tail,0.5,2.0,1.0,0.5,0.000305692590093;0.00329345411211;-0.00386531516609,sat_s2_tail_scale0.5_beta2_ridge1_shrink0.5,0.035906409427337097,0.045074516144076655,0.9351488807363294,0.05590392181240045,0.03794638272445004,0.047546166066676936,0.9254636945058101,0.043591709685715685
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,0.0001,0.25,0.000479603680361;-0.0292837709251;0.0345521212832,mpl_proxy_scale5_beta1_ridge0.0001_shrink0.25,0.03590794956553304,0.04500843821741257,0.9353388810673281,0.06871722907575295,0.0374207068368568,0.04690981998947746,0.9274454940035025,0.053199080686773925
mpl_proxy,sat_s2;sat_drop_times_sat_tail,5.0,1.0,1e-06,0.25,0.000479736870209;-0.0292882204378;0.0345573272006,mpl_proxy_scale5_beta1_ridge1e-06_shrink0.25,0.03590801226884974,0.04500850550814502,0.9353386877214811,0.06871876927289211,0.03742068942899614,0.046909798329581545,0.9274455610053662,0.05320019381385066
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,0.01,1.25,-0.000787834057555;-0.0763793966534;0.0778758927321,sat_s2_drop_scale0.5_beta0.5_ridge0.01_shrink1.25,0.03590882202939414,0.045265689771647605,0.9345976107015888,0.05980670039397751,0.037527467836117726,0.047077894308304565,0.9269246480378921,0.045464344977918625
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,0.01,0.75,0.000202349334637;0.00547245487001;-0.00628210541108,sat_s2_tail_scale1_beta0.5_ridge0.01_shrink0.75,0.03591200911275713,0.04508306539699847,0.9351242778676874,0.05523218625354254,0.03796597653355165,0.047570113521693776,0.9253885925793062,0.04301742239160067
sat_s2_tail,sat_s2;sat_tail,2.0,0.5,0.01,0.25,0.000671305408259;0.00586304276439;-0.00738704770169,sat_s2_tail_scale2_beta0.5_ridge0.01_shrink0.25,0.035912030229099286,0.045079995008546134,0.9351331143069694,0.056609025183669726,0.03793880977362566,0.047536365750205874,0.9254944185014073,0.04421946215719608
sat_s2_tail,sat_s2;sat_tail,2.0,0.5,0.0001,0.25,0.000672067223843;0.00586713402421;-0.00739254996901,sat_s2_tail_scale2_beta0.5_ridge0.0001_shrink0.25,0.03591217115403668,0.04508017812637116,0.9351325873190163,0.05660763609292907,0.037939041661535854,0.04753664312852416,0.925493549007374,0.04421828430168295
sat_s2_tail,sat_s2;sat_tail,2.0,0.5,1e-06,0.25,0.000672074847613;0.00586717496683;-0.00739260503213,sat_s2_tail_scale2_beta0.5_ridge1e-06_shrink0.25,0.03591217256432422,0.04508017995896228,0.9351325820450599,0.056607622191811924,0.03793904398212268,0.047536645904389434,0.9254935403058813,0.04421827251447219
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,0.0001,0.75,0.000203175944402;0.0054798797381;-0.00629156458495,sat_s2_tail_scale1_beta0.5_ridge0.0001_shrink0.75,0.03591248817017718,0.04508368117802635,0.9351225056052498,0.05522693300704207,0.037966758541567946,0.04757104889043695,0.9253856583897763,0.043012848561270633
sat_s2_tail,sat_s2;sat_tail,1.0,0.5,1e-06,0.75,0.000203184222626;0.00547995409499;-0.00629165931492,sat_s2_tail_scale1_beta0.5_ridge1e-06_shrink0.75,0.035912492968130975,0.045083687345642144,0.935122487854282,0.055226880397833966,0.03796676637310995,0.04757105825830719,0.9253856290030986,0.043012802756160706
